trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
7625,False,"{'a': 0.75574189283592696, 'e': 0.21763139403835094}",25,7,25.943291385164713,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7626,False,"{'a': 0.75577403052740322, 'e': 0.21758786775954325}",25,17,16.163083308542337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7627,False,"{'a': 0.75580615893004344, 'e': 0.21754435018599136}",25,15,6.415635195777764,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
7628,False,"{'a': 0.75583827804674575, 'e': 0.21750084131595418}",20,4,23.99293049790468,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7629,False,"{'a': 0.75587038788040661, 'e': 0.21745734114769097}",25,14,-3.079092387004409,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
7630,False,"{'a': 0.75590248843392205, 'e': 0.21741384967946145}",20,9,-37.89051879533791,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
7631,False,"{'a': 0.7559345797101874, 'e': 0.21737036690952555}",30,16,18.60674628761472,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
7632,False,"{'a': 0.7559666617120967, 'e': 0.21732689283614365}",20,12,8.379864348855921,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
7633,False,"{'a': 0.75599873444254351, 'e': 0.21728342745757642}",20,0,30.046837038118618,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7634,False,"{'a': 0.75603079790442074, 'e': 0.21723997077208493}",25,8,18.62995304269278,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
7635,False,"{'a': 0.75606285210061985, 'e': 0.2171965227779305}",20,6,-69.00894233767896,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
7636,False,"{'a': 0.75609489703403199, 'e': 0.21715308347337492}",30,9,2.6919397799602622,"{0: 18, 1: 2, 2: 0, 3: 1, 4: 0}",1
7637,False,"{'a': 0.75612693270754727, 'e': 0.21710965285668027}",20,7,22.0597094234381,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7638,False,"{'a': 0.75615895912405517, 'e': 0.21706623092610894}",25,5,17.234551263626006,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
7639,False,"{'a': 0.75619097628644427, 'e': 0.2170228176799237}",35,26,13.500360120852125,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7640,False,"{'a': 0.75622298419760214, 'e': 0.21697941311638774}",20,9,16.445850221455647,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
7641,False,"{'a': 0.75625498286041559, 'e': 0.21693601723376446}",25,0,38.78284184918084,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7642,False,"{'a': 0.75628697227777075, 'e': 0.21689263003031772}",20,6,-17.348934846719587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
7643,False,"{'a': 0.75631895245255265, 'e': 0.21684925150431164}",20,13,-62.933924239589494,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 1}",1
7644,False,"{'a': 0.75635092338764609, 'e': 0.2168058816540108}",20,6,-16.63328357985343,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
7645,False,"{'a': 0.75638288508593432, 'e': 0.21676252047768}",20,0,21.211620673937546,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
7646,False,"{'a': 0.75641483755030015, 'e': 0.21671916797358445}",20,8,-0.7077607244573016,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
7647,False,"{'a': 0.75644678078362537, 'e': 0.21667582413998976}",20,11,14.011654669996481,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7648,False,"{'a': 0.75647871478879136, 'e': 0.21663248897516177}",25,0,-49.29885870783143,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
7649,False,"{'a': 0.75651063956867814, 'e': 0.21658916247736673}",20,4,20.635802675281553,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
